source	id	status	jp_byte_len	jp	ko	tokens
constmsg.dat	2603	untranslated	204	PK86e型標準高速戦艦。同盟軍の796年型標準戦闘艇母艦に対抗すべく、PK86型高速戦艦の物資搭載スペースに格納庫を増設し、戦闘艇“ワルキューレ”搭載数を増加させたもの。前線部隊では“高速航空戦艦”と称されている。		
constmsg.dat	2604	untranslated	195	PK86f型高速戦艦。PK86型標準高速戦艦に長距離センサーを増設したもので、強行偵察に主用される。徹底的に電磁的信号を遮断する機能を有し、隠密行動性能も向上した。偵察行動に不要な戦闘艇は搭載していない。		
constmsg.dat	2605	untranslated	167	PK86g型高速戦艦。PK86型標準高速戦艦のミサイル発射システムを除去し、近接戦闘用のレールキャノンを搭載したもの。航行性能に影響が出ない範囲で、艦首部の装甲を強化している。		
constmsg.dat	2606	untranslated	194	SK80型標準巡航艦。中性子パルス砲および中性子ミサイル発射システムを主兵装とする中型艦。高速発揮可能な航行性能と戦艦に準ずる重武装・重装甲・戦闘艇搭載能力によって、幅広い作戦遂行能力能力を有する。		
constmsg.dat	2607	untranslated	243	SK80a型巡航艦。SK80型標準巡航艦の中性子ミサイルをより長射程のレーザー水爆ミサイルに換装したもの。遠距離でのミサイル戦に特化しており、戦闘艇格納を廃して、ミサイルの搭載量を増加させている。“気まま狩り”と呼ばれる少数艦での遊撃作戦で主用される。		
constmsg.dat	2608	untranslated	125	SK80b型巡航艦。SK80型標準巡航艦の一部装甲を除去し、さらなる高速航行を可能としたもの。前線部隊では“軽巡航艦”と称されている。		
constmsg.dat	2609	untranslated	183	SK80c型巡航艦。SK80型標準巡航艦に複合装甲を増設し、防御力を増加させたもの。複合装甲を本来の装甲の内側に設置したため物資搭載容積が減少し、さらに重量増加に伴って航行性能が若干低下した。		
constmsg.dat	2610	untranslated	248	SK80d型巡航艦。SK80型標準巡航艦の物資搭載スペースに格納庫を増設し、戦闘艇“ワルキューレ”搭載数を増加させたもの。長距離での砲撃戦は運用想定外であり、中性子ミサイル発射システムを除去してある。PK86e型標準高速戦艦を補完する意味で少数が配備されている。		
constmsg.dat	2611	untranslated	191	SK80e型巡航艦。SK80型標準巡航艦に長距離センサーを増設したもので、強行偵察に主用される。徹底的に電磁的信号を遮断する機能を有し、隠密行動性能も向上した。偵察行動に不要な戦闘艇は搭載していない。		
constmsg.dat	2612	untranslated	159	SK80f型巡航艦。SK80型標準巡航艦に長期間の連続作戦行動を行うための改装を施したもの。戦闘艇の搭載量を減少させ、艦種部分の容積の大部分を弾薬庫の増設に当てている。		
constmsg.dat	2613	untranslated	110	SK80g型巡航艦。SK80型標準巡航艦の各部署を徹底して自動化したもので、約25%の乗組員を削減することに成功している。		
constmsg.dat	2614	untranslated	225	Z82型標準駆逐艦。劣化ウラニウム弾頭を短射程で発射するレールガンを主兵装とした高速艦であり、至近距離では極めて高い攻撃能力を持つ。防御は軽微である。小型艦ながら戦闘艇を搭載しており、複合的な戦闘能力を発揮することが可能である。		
constmsg.dat	2615	untranslated	139	Z82a型駆逐艦。Z82型標準駆逐艦のミサイルを半減させてSK80型標準巡航艦と同性能のセンサーを装備した哨戒駆逐艦。辺境航路の警備に使用されている。		
constmsg.dat	2616	untranslated	162	Z82b型駆逐艦。Z82型標準駆逐艦の戦闘艇艤装を廃し、その搭載スペースを長距離センサーと弾薬庫に充てたもの。Z82型標準駆逐艦に比して、長期間、作戦行動を継続可能である。		
constmsg.dat	2617	untranslated	171	Z82c型駆逐艦。Z82型標準駆逐艦を機関強化と装甲除去による重量軽減によって、より高速を発揮可能としたもの。増設された機関の搭載容積を確保するため、戦闘艇艤装も除去されている。		
constmsg.dat	2618	untranslated	273	Z82d型駆逐艦。より高速の駆逐艦を実戦化しようとする484-S計画に沿って、Z82c型駆逐艦にさらに機関を増設したもの。Z82c型駆逐艦の一部は建造の途中からこのタイプへと設計変更されたが、高速の代償として中性子ミサイル発射システムを搭載しておらず、総合的な戦闘能力の低下は免れなかった。		
constmsg.dat	2619	untranslated	241	Z82e型駆逐艦。Z82型標準駆逐艦の中性子ミサイルをより長射程のレーザー水爆ミサイルに換装したもの。遠距離でのミサイル戦に特化しており、戦闘艇艤装を廃して、ミサイルの搭載量を増加させている。“気まま狩り”と呼ばれる少数艦での遊撃作戦で主用される。		
constmsg.dat	2620	untranslated	128	Z82f型駆逐艦。Z82e型標準駆逐艦のレールガンをすべて除去し、レーザー水爆ミサイル発射システムを増設したもの。通称“ミサイル砲艦”。		
constmsg.dat	2621	untranslated	159	Z82g型駆逐艦。艦体から発せられる電磁波を遮断することによってZ82型標準駆逐艦の隠密航行性能を高め、装甲も全面的に強化したもの。艦隊決戦前の強行偵察に主用される。		
constmsg.dat	2622	untranslated	173	FR88型戦闘艇母艦。旧式化したGIS12型艦隊旗艦の艦体を改装し、上部に戦闘艇格納庫を増設したもの。艦隊指揮機能、レールガンおよびレーザー水爆ミサイル発射システムは除去されている。		
constmsg.dat	2623	untranslated	258	FR88a型戦闘艇母艦。試験的に建造されていたFR88戦闘艇母艦を量産化したもの。土台となるGIS12型艦隊旗艦の工期を短縮するため、索敵装備などを徹底的に簡易構造化している。また、戦闘艇母艦には不要と考えられた中性子ビーム砲を装備しておらず、艦隊戦での攻撃力を有さない。		
constmsg.dat	2624	untranslated	165	FR88b型戦闘艇母艦。FR88a型戦闘艇母艦を改設計し、戦闘艇“ワルキューレ”の搭載数を20%増加させたもの。ただし、物資積載量が限られているため、連続した戦闘には適さない。  		
constmsg.dat	2625	untranslated	160	FR88b型戦闘艇母艦。戦時急造型として、FR88a型戦闘艇母艦を改設計し、さらに量産効率を高めたもの。不備を承知で小型艦用の低出力機関を搭載しており、極めて低速である。		
constmsg.dat	2626	untranslated	129	TR88型雷撃艇母艦。FR88型戦闘艇母艦と同様に、旧式化したGIS12型艦隊旗艦の艦体を改装したもの。艦体上部に雷撃艇格納庫を増設してある。		
constmsg.dat	2627	untranslated	150	TR88a型雷撃艇母艦。試験的に建造されていたTR88型雷撃艇母艦を量産化したものであるが、複雑な構造が禍してFR88a型戦闘艇母艦ほどの効率化は達成できなかった。		
constmsg.dat	2628	untranslated	160	TR88b型雷撃艇母艦。戦時急造型として、TR88a型雷撃艇母艦を改設計し、さらに量産効率を高めたもの。不備を承知で小型艦用の低出力機関を搭載しており、極めて低速である。		
constmsg.dat	2629	untranslated	161	TR88c型雷撃艇母艦。TR88a型雷撃艇母艦の機関を強化したもので、高速航行が可能。前線部隊からは“高速雷撃艇母艦”と称されている。他の装備に関しては、TR88a型に準じる。		
constmsg.dat	2630	untranslated	129	A76型標準工作艦。上下２箇所に工作セクションを有し、宇宙空間において、銀河帝国軍に属するすべての種類の艦艇を修理する能力を有する。		
constmsg.dat	2631	untranslated	67	A76a型工作艦。A76標準型工作艦の修理用資材の積載量を増加させたもの。		
constmsg.dat	2632	untranslated	103	A76b型工作艦。A76標準型工作艦の機関を強化し、高速航行を可能としたもの。修理資材の搭載量は減少している。		
constmsg.dat	2633	untranslated	117	A76b型工作艦。戦時急造型として、A76標準型工作艦の機関を小型艦用の低出力機関に換装したもの。航行性能が大幅に低下した。		
constmsg.dat	2634	untranslated	151	A74型標準輸送艦。艦隊旗艦に匹敵する全長を誇る超大型輸送艦。最大50万トンの貨物を輸送可能である。自衛用に中性子パルス砲を装備し、限定的な戦闘力を有する。		
constmsg.dat	2635	untranslated	95	A74a型輸送艦。A74標準型輸送艦の中性子パルス砲を省略したもの。一部の艦は民生用に使用されている。		
constmsg.dat	2636	untranslated	65	A74b型輸送艦。A74標準型輸送艦に防空用レーザー機銃を増設したもの。		
constmsg.dat	2637	untranslated	119	A74c型輸送艦。A74標準型輸送艦の機関出力を強化し、高速航行可能としたもの。機関部に圧迫されて物資の搭載量が減少している。		
constmsg.dat	2638	untranslated	80	A72型標準兵員輸送艦。完全武装の兵員を約500名とその装備を輸送する事が可能である。		
constmsg.dat	2639	untranslated	89	A72a型兵員輸送艦。A72型標準兵員輸送艦に自衛用の中性子ミサイル発射システムを搭載したもの。		
constmsg.dat	2640	untranslated	107	A72b型兵員輸送艦。A72型標準兵員輸送艦に新型機関を搭載して高速化したもの。戦闘宙域での兵員輸送に用いられる。		
constmsg.dat	2641	untranslated	107	A72c型兵員輸送艦。A72型標準兵員輸送艦の装甲を強化したもの。A72b型と共に、戦闘宙域での兵員輸送に用いられる。		
constmsg.dat	2642	untranslated	74	A78型標準揚陸艦。約250名の兵員を搭載して対要塞・対惑星揚陸作戦を遂行可能。		
constmsg.dat	2643	untranslated	85	A78a型標準揚陸艦。A78型標準揚陸艦に自衛用の中性子ミサイル発射システムを搭載したもの。		
constmsg.dat	2644	untranslated	103	A78b型標準揚陸艦。A78型標準揚陸艦に新型機関を搭載して高速化したもの。戦闘宙域での揚陸作戦に用いられる。		
constmsg.dat	2645	untranslated	89	A78c型標準揚陸艦。A78型標準揚陸艦の装甲を強化したもの。戦闘宙域での揚陸作戦に用いられる。		
constmsg.dat	2646	untranslated	124	銀河帝国で使用される典型的な商船。船倉モジュールを変更することで、乗客・コンテナ・液体等の様々な物を輸送可能な貨客船である。		
constmsg.dat	2647	untranslated	325	787年型標準戦艦。強力な光子砲とレーザー水爆ミサイル発射システムおよび戦闘艇を主兵装とする宇宙艦隊の主力艦。帝国軍のSS75型標準戦艦に対抗すべく建造された。半格納式の戦闘艇格納庫が防御上のウィークポイントとなっており、艦体の防御性能では一歩譲るが、主砲攻撃力・航行性能・電子戦能力においてはSS75型標準戦艦に決定的に勝るとされる。		
